source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,DU_Bad_Count,DU_good_cnt,total_cnt
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,158,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,159,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,174,POPULARITY_INDEX_3,FRIDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,174,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,174,POPULARITY_INDEX_3,WEEKEND,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,223,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,223,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,223,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,223,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,418,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,418,POPULARITY_INDEX_3,NORMAL_WEEKDAY,NIGHT,Immediate,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,418,POPULARITY_INDEX_3,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,418,POPULARITY_INDEX_3,NORMAL_WEEKDAY,VERYLATE,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,418,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,429,POPULARITY_INDEX_3,WEEKEND,NIGHT,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,WEEKEND,EVENING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,WEEKEND,NIGHT,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,430,POPULARITY_INDEX_3,WEEKEND,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,431,POPULARITY_INDEX_3,WEEKEND,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,432,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,432,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,444,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,446,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,446,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,446,POPULARITY_INDEX_3,NORMAL_WEEKDAY,LATENIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,446,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,448,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,448,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,448,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,448,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,450,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,450,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,450,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,451,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,452,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,FRIDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,FRIDAY,VERYLATE,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,454,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,246,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,246,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,5hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,246,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Immediate,5hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,253,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,253,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,253,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,253,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,254,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,492,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,492,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,492,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,492,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,496,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,496,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,FRIDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,FRIDAY,NIGHT,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,502,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,505,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,505,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,505,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,505,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,505,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,508,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,508,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,508,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,508,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,508,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,53,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Immediate,one_way_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,53,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,53,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,54,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Immediate,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,142,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,157,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,157,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,174,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,174,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,174,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,174,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,223,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Hyderabad,223,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,429,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,430,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,430,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,431,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,431,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,432,POPULARITY_INDEX_3,FRIDAY,NIGHT,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,432,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,432,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,432,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,444,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,444,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,444,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,444,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,444,POPULARITY_INDEX_3,WEEKEND,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,446,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,446,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,446,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,448,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,448,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,448,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,448,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,448,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,450,POPULARITY_INDEX_3,FRIDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,450,POPULARITY_INDEX_3,FRIDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,450,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,450,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,450,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,451,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,451,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,452,POPULARITY_INDEX_3,FRIDAY,EVENING,Immediate,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,452,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,452,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,452,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,452,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Mumbai,454,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,246,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,246,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,492,POPULARITY_INDEX_3,FRIDAY,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,492,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,502,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,502,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,outstation,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,505,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,505,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,508,POPULARITY_INDEX_3,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,508,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,508,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Bangalore,508,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,53,POPULARITY_INDEX_3,FRIDAY,MORNING,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,53,POPULARITY_INDEX_3,WEEKEND,MORNING,Immediate,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,54,POPULARITY_INDEX_3,NORMAL_WEEKDAY,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,54,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Immediate,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_6_LTE_8_HOURS,Delhi NCR,75,POPULARITY_INDEX_3,WEEKEND,EVENING,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Hyderabad,142,POPULARITY_INDEX_3,WEEKEND,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Hyderabad,151,POPULARITY_INDEX_3,FRIDAY,EARLY,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Hyderabad,151,POPULARITY_INDEX_3,WEEKEND,MORNING,Scheduled,8hr,0,1,1
ios,GT_6_LTE_8_HOURS,Hyderabad,158,POPULARITY_INDEX_3,NORMAL_WEEKDAY,MORNING,Scheduled,8hr,0,1,1
